tran_id	gene_id	gene_short_name	gene_type
chr3:135511803:135511973:+@chr3:135512346:135512447:+@chr3:135517903:135518026	ENSMUSG00000028164	Manba	character(0)
chr3:135563191:135563349:+@chr3:135563679:135563797:+@chr3:135566488:135566630	ENSMUSG00000028164	Manba	character(0)
chr1:43983514:43983592:+@chr1:43985416:43985454:+@chr1:43990511:43990662	ENSMUSG00000041763	Tpp2	character(0)
chr1:157413744:157413795:+@chr1:157419235:157419304:+@chr1:157419869:157420233	ENSMUSG00000049881	2810025M15Rik	character(0)
chr6:40442937:40443184:+@chr6:40443376:40443519:+@chr6:40443934:40444154	ENSMUSG00000037159	Wee2	character(0)
chr4:119195872:119196021:+@chr4:119198759:119198810:+@chr4:119200897:119201298	ENSMUSG00000028643	Svbp	character(0)
chr19:38178258:38178321:+@chr19:38180006:38180080:+@chr19:38180171:38180254	ENSMUSG00000024992	Pde6c	character(0)
chr5:122381190:122381305:+@chr5:122381398:122381494:+@chr5:122382048:122382176	ENSMUSG00000029464	Gpn3	character(0)
chr7:84529138:84529189:+@chr7:84566463:84566747:+@chr7:84575705:84575841	ENSMUSG00000097789	Gm2115	character(0)
chr2:164786698:164786855:+@chr2:164791558:164791568:+@chr2:164791713:164792487	ENSMUSG00000050373	Snx21	character(0)
chr2:4590620:4590742:+@chr2:4591884:4592002:+@chr2:4594539:4594676	ENSMUSG00000026657	Frmd4a	character(0)
chr2:4605970:4606066:+@chr2:4607999:4608070:+@chr2:4610967:4614041	ENSMUSG00000026657	Frmd4a	character(0)
chrX:120594705:120594785:+@chrX:120637595:120637624:+@chrX:120726501:120726699	ENSMUSG00000034755	Pcdh11x	character(0)
chrX:120726501:120726699:+@chrX:120811140:120811163:+@chrX:120905698:120906344	ENSMUSG00000034755	Pcdh11x	character(0)
chrX:120726501:120726699:+@chrX:120899555:120899700:+@chrX:120905698:120906342	ENSMUSG00000034755	Pcdh11x	character(0)
chr11:115205475:115205583:+@chr11:115228421:115228514:+@chr11:115243370:115247023	ENSMUSG00000045980	Tmem104	character(0)
chr1:179676391:179676471:+@chr1:179678041:179678170:+@chr1:179678880:179678929	ENSMUSG00000038936	Sccpdh	character(0)
chr1:179681433:179681552:+@chr1:179681651:179681707:+@chr1:179684205:179684316	ENSMUSG00000038936	Sccpdh	character(0)
chr12:55845284:55845363:+@chr12:55860091:55860187:+@chr12:55861088:55861171	ENSMUSG00000012076	Brms1l	character(0)
chr12:55861390:55861454:+@chr12:55863134:55863173:+@chr12:55865951:55866077	ENSMUSG00000012076	Brms1l	character(0)
chrY:58492466:58492647:+@chrY:58493375:58493559:+@chrY:58494088:58494156	ENSMUSG00000101744	Gm28325	character(0)
chr3:104868024:104868106:+@chr3:104870846:104871011:+@chr3:104873522:104873576	ENSMUSG00000045576	St7l	character(0)
chr3:104874827:104874942:+@chr3:104880924:104880963:+@chr3:104882793:104882871	ENSMUSG00000045576	St7l	character(0)
chr3:104882793:104882871:+@chr3:104887606:104887640:+@chr3:104889286:104889372	ENSMUSG00000045576	St7l	character(0)
chr3:104882793:104882871:+@chr3:104889286:104889440:+@chr3:104891464:104891561	ENSMUSG00000045576	St7l	character(0)
chr2:158846908:158846989:+@chr2:158849482:158849553:+@chr2:158851711:158851822	ENSMUSG00000027655	Dhx35	character(0)
chrX:155262505:155262674:+@chrX:155264036:155264093:+@chrX:155269659:155269753	ENSMUSG00000025287	Acot9	character(0)
chr7:30094794:30095211:+@chr7:30099528:30099722:+@chr7:30104230:30104278	ENSMUSG00000049421	Zfp260	character(0)
chr18:32257190:32257392:+@chr18:32261302:32261398:+@chr18:32264548:32264665	ENSMUSG00000024382	Ercc3	character(0)
chr18:32265618:32265736:+@chr18:32267164:32267316:+@chr18:32269758:32270151	ENSMUSG00000024382	Ercc3	character(0)
chr2:131134063:131134122:+@chr2:131135795:131135892:+@chr2:131136940:131137064	ENSMUSG00000074793	Hspa12b	character(0)
chr19:4148619:4148736:+@chr19:4149342:4149544:+@chr19:4149863:4149985	ENSMUSG00000024835	Coro1b	character(0)
chr19:4149863:4149985:+@chr19:4150090:4150219:+@chr19:4150440:4150504	ENSMUSG00000024835	Coro1b	character(0)
chr5:114799384:114799541:+@chr5:114800705:114800812:+@chr5:114801656:114801816	ENSMUSG00000041870	Ankrd13a	character(0)
chr5:114800705:114800812:+@chr5:114801656:114801816:+@chr5:114803557:114803611	ENSMUSG00000041870	Ankrd13a	character(0)
chr3:37011568:37011794:+@chr3:37012485:37012685:+@chr3:37012880:37013010	ENSMUSG00000037270	4932438A13Rik	character(0)
chr3:37022384:37022474:+@chr3:37022970:37023032:+@chr3:37026090:37026343	ENSMUSG00000037270	4932438A13Rik	character(0)
chr11:105713382:105713564:+@chr11:105758922:105759032:+@chr11:105776806:105776897	ENSMUSG00000053580	Tanc2	character(0)
chr11:105913357:105913489:+@chr11:105914041:105914070:+@chr11:105914892:105914983	ENSMUSG00000053580	Tanc2	character(0)
chr11:105916914:105917060:+@chr11:105919951:105920051:+@chr11:105921748:105924115	ENSMUSG00000053580	Tanc2	character(0)
chr4:141793844:141793986:+@chr4:141796312:141796359:+@chr4:141796435:141796574	ENSMUSG00000028914	Casp9	character(0)
chr4:141811539:141811718:+@chr4:141812207:141812316:+@chr4:141813595:141815976	ENSMUSG00000028914	Casp9	character(0)
chr11:114779585:114779721:+@chr11:114780753:114780878:+@chr11:114781171:114781365	ENSMUSG00000010021	Kif19a	character(0)
chr2:60210073:60210084:+@chr2:60224770:60224870:+@chr2:60228918:60229082	ENSMUSG00000026977	Marchf7	character(0)
chr2:60243557:60243670:+@chr2:60245212:60245260:+@chr2:60247890:60247957	ENSMUSG00000026977	Marchf7	character(0)
chr2:60245212:60245260:+@chr2:60247488:60247512:+@chr2:60247890:60247957	ENSMUSG00000026977	Marchf7	character(0)
chr5:9266118:9266456:+@chr5:9380278:9380398:+@chr5:9399181:9399376	ENSMUSG00000056004	9330182L06Rik	character(0)
chr2:118400535:118400647:+@chr2:118401026:118401340:+@chr2:118405047:118405149	ENSMUSG00000005102	Eif2ak4	character(0)
chr2:118400535:118400647:+@chr2:118405047:118405149:+@chr2:118408352:118408504	ENSMUSG00000005102	Eif2ak4	character(0)
chr5:32720391:32720524:+@chr5:32721354:32721435:+@chr5:32721690:32721868	ENSMUSG00000082305	Gm2420	character(0)
chr5:32722383:32722458:+@chr5:32722890:32722985:+@chr5:32723343:32723419	ENSMUSG00000082305	Gm2420	character(0)
chr3:55516873:55516986:+@chr3:55521850:55521923:+@chr3:55533570:55535135	ENSMUSG00000027797	Dclk1	character(0)
chr7:46796114:46796288:+@chr7:46797397:46797465:+@chr7:46801672:46801840	ENSMUSG00000006599	Gtf2h1	character(0)
chr7:46801672:46801840:+@chr7:46803817:46804009:+@chr7:46804961:46805027	ENSMUSG00000006599	Gtf2h1	character(0)
chr13:23815186:23815273:+@chr13:23817521:23817607:+@chr13:23819018:23819136	ENSMUSG00000036110	Slc17a2	character(0)
chr11:74946007:74946219:+@chr11:74981852:74981913:+@chr11:74990070:74990215	ENSMUSG00000038290	Smg6	character(0)
chr4:146097312:146097446:+@chr4:146099750:146099826:+@chr4:146117806:146117909	ENSMUSG00000066009	Zfp987	character(0)
chr5:86804496:86804591:+@chr5:86809305:86809340:+@chr5:86815629:86815730	ENSMUSG00000035851	Ythdc1	character(0)
chr5:86820086:86820175:+@chr5:86820633:86820686:+@chr5:86821252:86821346	ENSMUSG00000035851	Ythdc1	character(0)
chr6:53287270:53287373:+@chr6:53369787:53369858:+@chr6:53375939:53376032	ENSMUSG00000053007	Creb5	character(0)
chr6:53375939:53376032:+@chr6:53387998:53388088:+@chr6:53388785:53388825	ENSMUSG00000053007	Creb5	character(0)
chr6:53573376:53573438:+@chr6:53580909:53581050:+@chr6:53604462:53604588	ENSMUSG00000053007	Creb5	character(0)
chr8:104170513:104171004:+@chr8:104181643:104181748:+@chr8:104182011:104182119	ENSMUSG00000031872	Bean1	character(0)
chr8:104170513:104171004:+@chr8:104182011:104182119:+@chr8:104210918:104211169	ENSMUSG00000031872	Bean1	character(0)
chr8:104210918:104211169:+@chr8:104213916:104214026:+@chr8:104215014:104215164	ENSMUSG00000031872	Bean1	character(0)
chrY:48406813:48406995:+@chrY:48407724:48407904:+@chrY:48408432:48408921	ENSMUSG00000100423	Gm28754	character(0)
chr3:97629019:97629195:+@chr3:97629572:97629728:+@chr3:97635511:97635699	ENSMUSG00000028088	Fmo5	character(0)
chr14:50472738:50473152:+@chr14:50484952:50485052:+@chr14:50485449:50488338	ENSMUSG00000095765	Olfr741	character(0)
chr1:59684985:59685226:+@chr1:59688570:59688619:+@chr1:59690486:59690562	ENSMUSG00000026020	Nop58	character(0)
chr1:59692337:59692389:+@chr1:59692552:59692728:+@chr1:59695978:59696099	ENSMUSG00000026020	Nop58	character(0)
chr1:59692337:59692389:+@chr1:59692612:59692728:+@chr1:59695978:59696077	ENSMUSG00000026020	Nop58	character(0)
chr1:59702813:59702947:+@chr1:59703136:59703224:+@chr1:59704063:59704161	ENSMUSG00000026020	Nop58	character(0)
chr1:59704624:59704750:+@chr1:59705593:59705756:+@chr1:59706633:59706767	ENSMUSG00000026020	Nop58	character(0)
chr7:114948688:114948921:+@chr7:114957508:114957638:+@chr7:114958027:114958126	ENSMUSG00000108379	A730082K24Rik	character(0)
chr7:114973993:114974133:+@chr7:114974990:114975156:+@chr7:114982667:114982865	ENSMUSG00000108379	A730082K24Rik	character(0)
chr3:67384551:67384698:+@chr3:67390978:67391022:+@chr3:67392892:67392975	ENSMUSG00000048416	Mlf1	character(0)
chr4:99033203:99033367:+@chr4:99034445:99034558:+@chr4:99034829:99034924	ENSMUSG00000028553	Angptl3	character(0)
chr1:132459876:132459990:+@chr1:132462913:132463047:+@chr1:132463324:132466958	ENSMUSG00000042046	Dstyk	character(0)
chr6:140526457:140526561:+@chr6:140528561:140528633:+@chr6:140534462:140534562	ENSMUSG00000030231	Plekha5	character(0)
chr6:140536648:140536763:+@chr6:140537006:140537023:+@chr6:140543720:140544187	ENSMUSG00000030231	Plekha5	character(0)
chr6:140552715:140552798:+@chr6:140563568:140563648:+@chr6:140569353:140569415	ENSMUSG00000030231	Plekha5	character(0)
chr6:140556804:140556857:+@chr6:140563568:140563648:+@chr6:140569353:140569415	ENSMUSG00000030231	Plekha5	character(0)
chr6:140563568:140563648:+@chr6:140568494:140568511:+@chr6:140568846:140568881	ENSMUSG00000030231	Plekha5	character(0)
chr6:140563568:140563648:+@chr6:140568846:140568881:+@chr6:140569353:140569415	ENSMUSG00000030231	Plekha5	character(0)
chr6:140579430:140579476:+@chr6:140580347:140580535:+@chr6:140581968:140582088	ENSMUSG00000030231	Plekha5	character(0)
chr6:140589646:140589755:+@chr6:140591628:140591764:+@chr6:140593555:140593657	ENSMUSG00000030231	Plekha5	character(0)
chr6:140591628:140591764:+@chr6:140593555:140593657:+@chr6:140596249:140597110	ENSMUSG00000030231	Plekha5	character(0)
chr5:112276691:112276771:+@chr5:112303900:112303971:+@chr5:112307566:112307736	ENSMUSG00000029344	Tpst2	character(0)
chr5:112303900:112303971:+@chr5:112307566:112308477:+@chr5:112309689:112309887	ENSMUSG00000029344	Tpst2	character(0)
chr1:93768253:93768324:+@chr1:93773770:93773868:+@chr1:93775133:93775234	ENSMUSG00000026280	Atg4b	character(0)
chr1:93775133:93775234:+@chr1:93775628:93775700:+@chr1:93778285:93778288	ENSMUSG00000026280	Atg4b	character(0)
chr2:177762846:177762900:+@chr2:177767739:177767775:+@chr2:177768044:177768170	ENSMUSG00000078864	Gm14322	character(0)
chr13:94542779:94542876:+@chr13:94543984:94544022:+@chr13:94547755:94547893	ENSMUSG00000021686	Ap3b1	character(0)
chr13:94547755:94547893:+@chr13:94565165:94565200:+@chr13:94565605:94565683	ENSMUSG00000021686	Ap3b1	character(0)
chr1:171939396:171939469:+@chr1:171941625:171941696:+@chr1:171947999:171948075	ENSMUSG00000015314	Slamf6	character(0)
chr2:23212393:23212507:+@chr2:23212660:23212833:+@chr2:23226882:23226988	ENSMUSG00000026774	Potegl	character(0)
chr2:130276475:130276858:+@chr2:130277032:130277132:+@chr2:130277476:130277624	ENSMUSG00000027405	Nop56	character(0)
chr2:130276597:130276653:+@chr2:130277032:130277314:+@chr2:130277476:130277624	ENSMUSG00000027405	Nop56	character(0)
chr2:130278156:130278290:+@chr2:130278413:130278531:+@chr2:130278897:130279279	ENSMUSG00000027405	Nop56	character(0)
chr1:180650742:180650836:+@chr1:180651862:180651966:+@chr1:180659063:180659196	ENSMUSG00000058729	Lin9	character(0)
chr1:167352520:167352665:+@chr1:167353917:167354038:+@chr1:167354427:167354488	ENSMUSG00000026687	Aldh9a1	character(0)
chr19:4515654:4515690:+@chr19:4539880:4540087:+@chr19:4601600:4601735	ENSMUSG00000024892	Pcx	character(0)
chr4:107178399:107178917:+@chr4:107185778:107185883:+@chr4:107187619:107187713	ENSMUSG00000028618	Tmem59	character(0)
chr4:107178726:107178917:+@chr4:107187619:107187713:+@chr4:107190535:107190687	ENSMUSG00000028618	Tmem59	character(0)
chr1:71653339:71653386:+@chr1:71654318:71654498:+@chr1:71657045:71657245	ENSMUSG00000073652	Apol7d	character(0)
chr7:118732394:118732453:+@chr7:118732887:118732972:+@chr7:118735268:118737021	ENSMUSG00000033904	Ccp110	character(0)
chr11:80431705:80431806:+@chr11:80434518:80434580:+@chr11:80438251:80438375	ENSMUSG00000017428	Psmd11	character(0)
chr11:80431705:80431806:+@chr11:80438251:80438375:+@chr11:80445242:80445313	ENSMUSG00000017428	Psmd11	character(0)
chr11:80438251:80438375:+@chr11:80438505:80438630:+@chr11:80445242:80445313	ENSMUSG00000017428	Psmd11	character(0)
chr11:80438251:80438375:+@chr11:80438521:80438630:+@chr11:80445242:80445313	ENSMUSG00000017428	Psmd11	character(0)
chr11:80462611:80462671:+@chr11:80465014:80465076:+@chr11:80469802:80469882	ENSMUSG00000017428	Psmd11	character(0)
chr11:80469802:80469927:+@chr11:80470383:80470418:+@chr11:80470626:80470677	ENSMUSG00000017428	Psmd11	character(0)
chr18:35118913:35118981:+@chr18:35137985:35138121:+@chr18:35152601:35152707	ENSMUSG00000037815	Ctnna1	character(0)
chr18:35152601:35152707:+@chr18:35154345:35154540:+@chr18:35174253:35174419	ENSMUSG00000037815	Ctnna1	character(0)
chr1:72583251:72583438:+@chr1:72585206:72585242:+@chr1:72585638:72585991	ENSMUSG00000039354	Smarcal1	character(0)
chr1:152768499:152768933:+@chr1:152771364:152771540:+@chr1:152774260:152774395	ENSMUSG00000008475	Arpc5	character(0)
chr6:38385433:38385525:+@chr6:38387597:38387711:+@chr6:38389982:38390031	ENSMUSG00000056832	Ttc26	character(0)
chr6:38387597:38387711:+@chr6:38389100:38389290:+@chr6:38389982:38390031	ENSMUSG00000056832	Ttc26	character(0)
chr6:38405937:38406000:+@chr6:38409415:38409503:+@chr6:38410774:38410857	ENSMUSG00000056832	Ttc26	character(0)
chrX:108836229:108836355:+@chrX:108871472:108871598:+@chrX:108874268:108874770	ENSMUSG00000086629	2810403D21Rik	character(0)
chrX:108836229:108836355:+@chrX:108871472:108871598:+@chrX:108886345:108886690	ENSMUSG00000086629	2810403D21Rik	character(0)
chrX:108836229:108836355:+@chrX:108871472:108871598:+@chrX:108901464:108901555	ENSMUSG00000086629	2810403D21Rik	character(0)
chr10:42502031:42502492:+@chr10:42525954:42526049:+@chr10:42533149:42533273	ENSMUSG00000019804	Snx3	character(0)
chr4:86813393:86813537:+@chr4:86813782:86813928:+@chr4:86819862:86819981	ENSMUSG00000038024	Dennd4c	character(0)
chr1:72712142:72712224:+@chr1:72713182:72713339:+@chr1:72713502:72713617	ENSMUSG00000046330	Rpl37a	character(0)
chr5:81020138:81021345:+@chr5:81067691:81067721:+@chr5:81197566:81197587	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81309871:81310079:+@chr5:81329757:81329960:+@chr5:81387775:81387988	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81309871:81310079:+@chr5:81387775:81387988:+@chr5:81465195:81465304	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81465195:81465304:+@chr5:81509724:81509738:+@chr5:81511984:81512784	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81660262:81660447:+@chr5:81663386:81663424:+@chr5:81688509:81688692	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81741055:81741146:+@chr5:81757986:81758012:+@chr5:81760627:81760795	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81771584:81771680:+@chr5:81774393:81774431:+@chr5:81787436:81787564	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81771584:81771680:+@chr5:81774393:81774431:+@chr5:81794264:81795716	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81771584:81771680:+@chr5:81787436:81787564:+@chr5:81792361:81792412	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81771584:81771680:+@chr5:81787436:81787564:+@chr5:81794264:81795347	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81774393:81774431:+@chr5:81787436:81787564:+@chr5:81794264:81795347	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81771584:81771680:+@chr5:81792361:81792378:+@chr5:81794264:81796634	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81771584:81771680:+@chr5:81792361:81792412:+@chr5:81794264:81795216	ENSMUSG00000037605	Adgrl3	character(0)
chr5:81787436:81787564:+@chr5:81792361:81792412:+@chr5:81794264:81795216	ENSMUSG00000037605	Adgrl3	character(0)
chr15:78935208:78935694:+@chr15:78935809:78935899:+@chr15:78936479:78936581	ENSMUSG00000033099	Nol12	character(0)
chr15:78937134:78937182:+@chr15:78937808:78937950:+@chr15:78940066:78940166	ENSMUSG00000033099	Nol12	character(0)
chr10:80151661:80151723:+@chr10:80153591:80153719:+@chr10:80153816:80153868	ENSMUSG00000035621	Midn	character(0)
chrX:159840481:159840611:+@chrX:159841076:159841186:+@chrX:159865325:159865400	ENSMUSG00000040990	Sh3kbp1	character(0)
chrX:159943197:159943282:+@chrX:159944066:159944197:+@chrX:159958213:159958322	ENSMUSG00000040990	Sh3kbp1	character(0)
chrX:159958213:159958322:+@chrX:159961765:159961893:+@chrX:159966214:159966482	ENSMUSG00000040990	Sh3kbp1	character(0)
chr9:77992599:77992658:+@chr9:78000998:78001053:+@chr9:78001247:78002261	ENSMUSG00000111610	Gm34829	character(0)
chr3:89730748:89730838:+@chr3:89734842:89736273:+@chr3:89737990:89738173	ENSMUSG00000027951	Adar	character(0)
chrY:56126397:56126582:+@chrY:56127312:56127495:+@chrY:56128023:56128091	ENSMUSG00000100167	Gm28207	character(0)
chr1:85794511:85794549:+@chr1:85795357:85795473:+@chr1:85818357:85818513	ENSMUSG00000036707	Cab39	character(0)
chr3:36552606:36552751:+@chr3:36553035:36553129:+@chr3:36553806:36553925	ENSMUSG00000027714	Exosc9	character(0)
chr3:36552651:36553129:+@chr3:36553806:36553925:+@chr3:36554040:36554142	ENSMUSG00000027714	Exosc9	character(0)
chr1:74285842:74286010:+@chr1:74287092:74287208:+@chr1:74347385:74347500	ENSMUSG00000026179	Pnkd	character(0)
chr1:74523504:74523613:+@chr1:74525030:74525093:+@chr1:74526992:74527087	ENSMUSG00000026174	Cnot9	character(0)
chr6:54194026:54194081:+@chr6:54215662:54215693:+@chr6:54218524:54218637	ENSMUSG00000004633	Chn2	character(0)
chr6:54286094:54286178:+@chr6:54290267:54290440:+@chr6:54293038:54293115	ENSMUSG00000004633	Chn2	character(0)
chr6:54290267:54290440:+@chr6:54293038:54293115:+@chr6:54298045:54298150	ENSMUSG00000004633	Chn2	character(0)
chr6:54293038:54293115:+@chr6:54295784:54295921:+@chr6:54298045:54298150	ENSMUSG00000004633	Chn2	character(0)
chr6:54293038:54293115:+@chr6:54298045:54298150:+@chr6:54300073:54300085	ENSMUSG00000004633	Chn2	character(0)
chrX:101559766:101559944:+@chrX:101560934:101560948:+@chrX:101562074:101562287	ENSMUSG00000031314	Taf1	character(0)
chrX:101590473:101590589:+@chrX:101590734:101590739:+@chrX:101593940:101594065	ENSMUSG00000031314	Taf1	character(0)
chr2:148672601:148672835:+@chr2:148674464:148674598:+@chr2:148675282:148676027	ENSMUSG00000036992	Nxt1	character(0)
chr1:43533552:43533793:+@chr1:43553861:43554582:+@chr1:43569148:43570515	ENSMUSG00000066877	Nck2	character(0)
chr2:14516858:14516903:+@chr2:14532289:14532350:+@chr2:14535486:14535607	ENSMUSG00000084901	Gm13266	character(0)
chr1:106982813:106982869:+@chr1:106994053:106994117:+@chr1:106995789:106995917	ENSMUSG00000048775	Serpinb13	character(0)
chr1:106995789:106995917:+@chr1:106996280:106996397:+@chr1:106998566:106998708	ENSMUSG00000048775	Serpinb13	character(0)
chr2:71219301:71219418:+@chr2:71227751:71227844:+@chr2:71228600:71228690	ENSMUSG00000027012	Dync1i2	character(0)
chr2:71219301:71219418:+@chr2:71227827:71227844:+@chr2:71228600:71228690	ENSMUSG00000027012	Dync1i2	character(0)
chr2:71228600:71228690:+@chr2:71233649:71233708:+@chr2:71235915:71236030	ENSMUSG00000027012	Dync1i2	character(0)
chr1:90602981:90603627:+@chr1:90604375:90604445:+@chr1:90605464:90605512	ENSMUSG00000034432	Cops8	character(0)
chr1:90604375:90605512:+@chr1:90606537:90606669:+@chr1:90610093:90610200	ENSMUSG00000034432	Cops8	character(0)
chr1:90611580:90611587:+@chr1:90612012:90612067:+@chr1:90612174:90612622	ENSMUSG00000034432	Cops8	character(0)
chr2:156705856:156705970:+@chr2:156707078:156707128:+@chr2:156711021:156711261	ENSMUSG00000061689	Dlgap4	character(0)
